State_Name,Year,Predicted_FC,Safety,Real_FC
KERALA,2022,515.0,Not Safe,320.0
KERALA,2022,515.0,Not Safe,2750.0
KERALA,2022,515.0,Not Safe,2747.0
KERALA,2022,515.0,Not Safe,87.0
KERALA,2022,515.0,Not Safe,220.0
LAKSHADWEEP,2022,23.0,Safe,
MADHYA PRADESH,2022,2.0,Safe,2.0
MADHYA PRADESH,2022,2.0,Safe,7.0
MADHYA PRADESH,2022,2.0,Safe,2.0
MADHYA PRADESH,2022,2.0,Safe,61.0
MADHYA PRADESH,2022,2.0,Safe,3.0
MADHYA PRADESH,2022,2.0,Safe,179.0
MADHYA PRADESH,2022,2.0,Safe,4.0
MADHYA PRADESH,2022,2.0,Safe,2.0
MADHYA PRADESH,2022,2.0,Safe,803.0
MADHYA PRADESH,2022,2.0,Safe,2.0
MADHYA PRADESH,2022,2.0,Safe,11.5
MADHYA PRADESH,2022,2.0,Safe,15.5
MADHYA PRADESH,2022,2.0,Safe,17.5
MADHYA PRADESH,2022,2.0,Safe,15.0
MADHYA PRADESH,2022,2.0,Safe,17.5
MADHYA PRADESH,2022,2.0,Safe,2.0
MADHYA PRADESH,2022,2.0,Safe,2.0
MADHYA PRADESH,2022,2.0,Safe,40.5
MADHYA PRADESH,2022,2.0,Safe,32.5
MADHYA PRADESH,2022,2.0,Safe,61.0
MADHYA PRADESH,2022,2.0,Safe,4.0
MADHYA PRADESH,2022,2.0,Safe,20.5
MADHYA PRADESH,2022,2.0,Safe,2.0
MADHYA PRADESH,2022,2.0,Safe,2.0
MADHYA PRADESH,2022,2.0,Safe,3.0
MADHYA PRADESH,2022,2.0,Safe,56.0
MADHYA PRADESH,2022,2.0,Safe,2.0
MADHYA PRADESH,2022,2.0,Safe,3.0
MANIPUR,2022,52.415020987899226,Not Safe,
MEGHALAYA,2022,515.0,Not Safe,121.5
MEGHALAYA,2022,515.0,Not Safe,13.5
MEGHALAYA,2022,515.0,Not Safe,495.0
MEGHALAYA,2022,515.0,Not Safe,430.0
MEGHALAYA,2022,515.0,Not Safe,650.0
MEGHALAYA,2022,515.0,Not Safe,400.0
MEGHALAYA,2022,515.0,Not Safe,230.0
ODISHA,2022,8225.492727564462,Not Safe,2489.0
ODISHA,2022,8225.492727564462,Not Safe,3972.5
ODISHA,2022,8225.492727564462,Not Safe,5522.5
ODISHA,2022,8225.492727564462,Not Safe,1139.0
ODISHA,2022,8225.492727564462,Not Safe,1110.0
ODISHA,2022,8225.492727564462,Not Safe,11022.5
ODISHA,2022,8225.492727564462,Not Safe,8510.0
ODISHA,2022,8225.492727564462,Not Safe,1672.5
ODISHA,2022,8225.492727564462,Not Safe,1160.0
ODISHA,2022,8225.492727564462,Not Safe,6539.0
ODISHA,2022,8225.492727564462,Not Safe,2505.0
ODISHA,2022,8225.492727564462,Not Safe,12010.0
ODISHA,2022,8225.492727564462,Not Safe,17522.5
PUDUCHERRY,2022,802.8427349616062,Not Safe,2.0
PUDUCHERRY,2022,802.8427349616062,Not Safe,48.0
PUDUCHERRY,2022,802.8427349616062,Not Safe,36.0
PUNJAB,2022,214.08756375526414,Not Safe,1130.0
PUNJAB,2022,214.08756375526414,Not Safe,1155.0
PUNJAB,2022,214.08756375526414,Not Safe,29.0
RAJASTHAN,2022,85.56872779524484,Not Safe,103.5
RAJASTHAN,2022,85.56872779524484,Not Safe,250.0
RAJASTHAN,2022,85.56872779524484,Not Safe,195.0
RAJASTHAN,2022,85.56872779524484,Not Safe,75.0
RAJASTHAN,2022,85.56872779524484,Not Safe,87.5
RAJASTHAN,2022,85.56872779524484,Not Safe,75.0
RAJASTHAN,2022,85.56872779524484,Not Safe,250.0
RAJASTHAN,2022,85.56872779524484,Not Safe,195.0
RAJASTHAN,2022,85.56872779524484,Not Safe,43.0
RAJASTHAN,2022,85.56872779524484,Not Safe,105.0
RAJASTHAN,2022,85.56872779524484,Not Safe,48.0
RAJASTHAN,2022,85.56872779524484,Not Safe,156.5
RAJASTHAN,2022,85.56872779524484,Not Safe,97.0
RAJASTHAN,2022,85.56872779524484,Not Safe,107.0
RAJASTHAN,2022,85.56872779524484,Not Safe,107.5
RAJASTHAN,2022,85.56872779524484,Not Safe,116.5
RAJASTHAN,2022,85.56872779524484,Not Safe,47.0
RAJASTHAN,2022,85.56872779524484,Not Safe,84.5
RAJASTHAN,2022,85.56872779524484,Not Safe,124.0
RAJASTHAN,2022,85.56872779524484,Not Safe,95.0
TAMIL NADU,2022,19.0,Safe,25.0
TAMIL NADU,2022,19.0,Safe,2.0
TAMIL NADU,2022,19.0,Safe,23.5
TAMIL NADU,2022,19.0,Safe,21.0
TAMIL NADU,2022,19.0,Safe,240.0
TAMIL NADU,2022,19.0,Safe,17.5
TAMIL NADU,2022,19.0,Safe,163.5
TAMIL NADU,2022,19.0,Safe,2.0
TELANGANA,2022,28.5,Safe,20.0
TELANGANA,2022,28.5,Safe,28.5
TELANGANA,2022,28.5,Safe,20.5
TELANGANA,2022,28.5,Safe,17.5
TELANGANA,2022,28.5,Safe,17.0
TELANGANA,2022,28.5,Safe,26.0
TELANGANA,2022,28.5,Safe,20.0
TELANGANA,2022,28.5,Safe,26.0
TELANGANA,2022,28.5,Safe,29.0
TELANGANA,2022,28.5,Safe,17.5
TELANGANA,2022,28.5,Safe,30.5
TELANGANA,2022,28.5,Safe,10.5
TELANGANA,2022,28.5,Safe,18.0
TELANGANA,2022,28.5,Safe,29.0
TELANGANA,2022,28.5,Safe,25.0
TELANGANA,2022,28.5,Safe,27.0
TELANGANA,2022,28.5,Safe,22.5
TELANGANA,2022,28.5,Safe,23.5
TELANGANA,2022,28.5,Safe,21.0
TELANGANA,2022,28.5,Safe,26.0
TELANGANA,2022,28.5,Safe,27.5
TELANGANA,2022,28.5,Safe,20.0
TELANGANA,2022,28.5,Safe,17.0
TELANGANA,2022,28.5,Safe,20.0
TELANGANA,2022,28.5,Safe,74.0
TELANGANA,2022,28.5,Safe,2.0
TELANGANA,2022,28.5,Safe,231.0
TELANGANA,2022,28.5,Safe,15.5
TELANGANA,2022,28.5,Safe,5.0
TELANGANA,2022,28.5,Safe,26.5
TELANGANA,2022,28.5,Safe,28.5
TELANGANA,2022,28.5,Safe,30.0
TELANGANA,2022,28.5,Safe,5.5
TELANGANA,2022,28.5,Safe,21.0
TELANGANA,2022,28.5,Safe,21.0
TELANGANA,2022,28.5,Safe,22.0
TELANGANA,2022,28.5,Safe,21.5
TELANGANA,2022,28.5,Safe,25.0
TELANGANA,2022,28.5,Safe,22.0
TELANGANA,2022,28.5,Safe,2.0
TELANGANA,2022,28.5,Safe,22.0
TELANGANA,2022,28.5,Safe,22.5
TELANGANA,2022,28.5,Safe,45.0
TELANGANA,2022,28.5,Safe,11.0
TELANGANA,2022,28.5,Safe,176.0
TELANGANA,2022,28.5,Safe,25.0
TELANGANA,2022,28.5,Safe,30.5
TELANGANA,2022,28.5,Safe,17.5
TELANGANA,2022,28.5,Safe,21.5
TELANGANA,2022,28.5,Safe,39.5
TELANGANA,2022,28.5,Safe,19.0
TELANGANA,2022,28.5,Safe,31.0
TELANGANA,2022,28.5,Safe,51.0
TELANGANA,2022,28.5,Safe,25.0
TELANGANA,2022,28.5,Safe,30.0
TELANGANA,2022,28.5,Safe,26.0
TELANGANA,2022,28.5,Safe,40.0
TELANGANA,2022,28.5,Safe,16.5
TELANGANA,2022,28.5,Safe,6.0
TELANGANA,2022,28.5,Safe,23.0
TELANGANA,2022,28.5,Safe,17.5
TELANGANA,2022,28.5,Safe,24.5
TELANGANA,2022,28.5,Safe,34.0
TELANGANA,2022,28.5,Safe,31.0
TELANGANA,2022,28.5,Safe,41.0
TELANGANA,2022,28.5,Safe,30.0
TELANGANA,2022,28.5,Safe,19.0
TELANGANA,2022,28.5,Safe,23.5
TELANGANA,2022,28.5,Safe,31.5
TELANGANA,2022,28.5,Safe,177.0
TELANGANA,2022,28.5,Safe,11.5
TELANGANA,2022,28.5,Safe,3.5
TELANGANA,2022,28.5,Safe,23.0
TELANGANA,2022,28.5,Safe,4.0
TELANGANA,2022,28.5,Safe,26.0
TELANGANA,2022,28.5,Safe,27.0
TELANGANA,2022,28.5,Safe,23.0
TELANGANA,2022,28.5,Safe,3.0
TELANGANA,2022,28.5,Safe,17.5
TELANGANA,2022,28.5,Safe,19.5
TELANGANA,2022,28.5,Safe,21.5
TELANGANA,2022,28.5,Safe,63.0
TELANGANA,2022,28.5,Safe,23.0
TELANGANA,2022,28.5,Safe,22.0
TELANGANA,2022,28.5,Safe,45.5
TELANGANA,2022,28.5,Safe,49.5
TELANGANA,2022,28.5,Safe,10.5
TELANGANA,2022,28.5,Safe,31.0
TELANGANA,2022,28.5,Safe,20.5
TELANGANA,2022,28.5,Safe,5.0
TELANGANA,2022,28.5,Safe,13.0
TELANGANA,2022,28.5,Safe,27.0
TELANGANA,2022,28.5,Safe,27.5
TELANGANA,2022,28.5,Safe,26.5
TELANGANA,2022,28.5,Safe,30.0
TELANGANA,2022,28.5,Safe,13.0
TELANGANA,2022,28.5,Safe,25.5
TELANGANA,2022,28.5,Safe,38.0
TELANGANA,2022,28.5,Safe,13.5
TELANGANA,2022,28.5,Safe,33.0
TELANGANA,2022,28.5,Safe,21.5
TELANGANA,2022,28.5,Safe,32.0
TELANGANA,2022,28.5,Safe,24.5
TELANGANA,2022,28.5,Safe,23.0
TELANGANA,2022,28.5,Safe,2.0
TELANGANA,2022,28.5,Safe,22.0
TELANGANA,2022,28.5,Safe,23.5
TELANGANA,2022,28.5,Safe,21.0
TELANGANA,2022,28.5,Safe,27.0
TELANGANA,2022,28.5,Safe,27.0
TELANGANA,2022,28.5,Safe,30.5
TELANGANA,2022,28.5,Safe,40.0
TELANGANA,2022,28.5,Safe,29.5
TELANGANA,2022,28.5,Safe,27.0
TELANGANA,2022,28.5,Safe,30.0
TELANGANA,2022,28.5,Safe,30.5
TELANGANA,2022,28.5,Safe,63.0
TELANGANA,2022,28.5,Safe,7.5
TELANGANA,2022,28.5,Safe,17.5
TELANGANA,2022,28.5,Safe,24.5
TELANGANA,2022,28.5,Safe,26.0
TELANGANA,2022,28.5,Safe,48.0
TELANGANA,2022,28.5,Safe,10.0
TELANGANA,2022,28.5,Safe,32.5
TELANGANA,2022,28.5,Safe,29.0
TELANGANA,2022,28.5,Safe,7.5
TELANGANA,2022,28.5,Safe,4.0
TELANGANA,2022,28.5,Safe,9.0
TELANGANA,2022,28.5,Safe,9.5
TELANGANA,2022,28.5,Safe,6.5
TELANGANA,2022,28.5,Safe,12.5
TELANGANA,2022,28.5,Safe,4.5
TELANGANA,2022,28.5,Safe,6.5
TELANGANA,2022,28.5,Safe,9.0
TELANGANA,2022,28.5,Safe,10.0
TELANGANA,2022,28.5,Safe,65.5
TELANGANA,2022,28.5,Safe,24.0
TELANGANA,2022,28.5,Safe,7.0
TELANGANA,2022,28.5,Safe,62.0
TELANGANA,2022,28.5,Safe,7.5
TELANGANA,2022,28.5,Safe,21.5
TELANGANA,2022,28.5,Safe,36.0
TELANGANA,2022,28.5,Safe,6.5
TELANGANA,2022,28.5,Safe,7.0
TELANGANA,2022,28.5,Safe,27.0
TELANGANA,2022,28.5,Safe,27.0
TELANGANA,2022,28.5,Safe,17.5
TELANGANA,2022,28.5,Safe,8.0
TELANGANA,2022,28.5,Safe,11.5
TELANGANA,2022,28.5,Safe,2.0
TELANGANA,2022,28.5,Safe,9.5
TRIPURA,2022,48.0,Safe,42.5
TRIPURA,2022,48.0,Safe,50.5
TRIPURA,2022,48.0,Safe,42.5
TRIPURA,2022,48.0,Safe,44.5
TRIPURA,2022,48.0,Safe,47.5
TRIPURA,2022,48.0,Safe,47.0
TRIPURA,2022,48.0,Safe,62.5
TRIPURA,2022,48.0,Safe,55.5
TRIPURA,2022,48.0,Safe,36.5
TRIPURA,2022,48.0,Safe,40.0
TRIPURA,2022,48.0,Safe,44.5
TRIPURA,2022,48.0,Safe,37.0
TRIPURA,2022,48.0,Safe,48.0
TRIPURA,2022,48.0,Safe,41.5
TRIPURA,2022,48.0,Safe,44.5
TRIPURA,2022,48.0,Safe,47.0
TRIPURA,2022,48.0,Safe,66.0
TRIPURA,2022,48.0,Safe,39.5
UTTAR PRADESH,2022,28.5,Safe,22900.0
UTTAR PRADESH,2022,28.5,Safe,3750.0
UTTARAKHAND,2022,176.0,Not Safe,91.5
UTTARAKHAND,2022,176.0,Not Safe,112.0
WEST BENGAL,2022,36.46269193773045,Safe,1850.0
WEST BENGAL,2022,36.46269193773045,Safe,14650.0
WEST BENGAL,2022,36.46269193773045,Safe,65600.0
WEST BENGAL,2022,36.46269193773045,Safe,701.0
WEST BENGAL,2022,36.46269193773045,Safe,7200.0
WEST BENGAL,2022,36.46269193773045,Safe,3900.0
WEST BENGAL,2022,36.46269193773045,Safe,85650.0
WEST BENGAL,2022,36.46269193773045,Safe,4150.0
WEST BENGAL,2022,36.46269193773045,Safe,560.0
WEST BENGAL,2022,36.46269193773045,Safe,2900.0
WEST BENGAL,2022,36.46269193773045,Safe,116.0
WEST BENGAL,2022,36.46269193773045,Safe,1500.0
WEST BENGAL,2022,36.46269193773045,Safe,1685.0
WEST BENGAL,2022,36.46269193773045,Safe,2530.0
ANDHRA PRADESH,2023,49.82321824173782,Safe,
ASSAM,2023,605.2933815234709,Not Safe,
BIHAR,2023,56390.86429740433,Not Safe,
CHANDIGARH,2023,40.51894582636142,Safe,
CHHATTISGARH,2023,158.697009694688,Not Safe,
DELHI,2023,4037.4540513505694,Not Safe,
GOA,2023,879.4652965274305,Not Safe,
GUJARAT,2023,10.0,Safe,
HARYANA,2023,1646.1167245018414,Not Safe,
HIMACHAL PRADESH,2023,63.0,Not Safe,
KARNATAKA,2023,47401.14695108574,Not Safe,
KERALA,2023,515.0,Not Safe,
LAKSHADWEEP,2023,24.095510559227527,Safe,
MADHYA PRADESH,2023,2.0212415347867934,Safe,
MANIPUR,2023,58.43916301863254,Not Safe,
MEGHALAYA,2023,181.23621823047156,Not Safe,
ODISHA,2023,3855.975349855327,Not Safe,
PUDUCHERRY,2023,515.0,Not Safe,
PUNJAB,2023,215.02084761959932,Not Safe,
RAJASTHAN,2023,91.0,Not Safe,
SIKKIM,2023,45.21014763445825,Safe,
TAMIL NADU,2023,18.959201414604266,Safe,
TELANGANA,2023,25.0,Safe,
TRIPURA,2023,53.40518709986752,Not Safe,
UTTAR PRADESH,2023,24.74542667487549,Safe,
UTTARAKHAND,2023,129.1026848906562,Not Safe,
WEST BENGAL,2023,1202.1890287996282,Not Safe,
